order_id,payment_value
844cf907092829d721bd444fc47377b5,16.39
ec28553b12bef4b538e5d7454464a1c6,16.53
d601e6f65e3bcb215434cc89fd9b2f68,16.61
7a18a504c1a4b32d883e68de2e1a7db0,16.62
9d00e5dd1d0a6dc258a09e9c90854357,16.62
12a354dc524e4fbe8b97dc45cf53a504,16.71
12bac66f44df6a103bb5b982c45f5617,16.77
1a77469cc9045a2ec0ddcb6c608e80c7,16.78
981169eaa134f634b547095d9321e3dc,16.78
3339caccb4f94a45abaf8ed1990cfc36,16.78
5abf4d5854dbe45f295e2c7dd390073f,16.78
e650080e8d5ef14f87c849fa64fdbc85,16.78
5290b4626ec3d5cc857f2b812141e1bd,16.78
02c8875e5351540e76019fb7429e163f,16.78
55b5a2fb966c36bed46f082ad6062914,16.84
be74db37c6be2764570dc81e103dc60b,16.84
29382aea641df80ffc138e1d4dd50ffd,16.86
4736832c0e59da8a5d32fcdce7afa55e,16.87
d0cae991bbc57c3c2205b0076b2d1489,16.89
571e58edcddc5a553546eecfa4b09aa0,16.95
baec85e7fa005a17b89b8bf93300cb5f,16.95
4d8f7c7261c4de9e113b8d390125fdcb,16.96
c9f82228090c2fa7709d20648f66e84f,16.96
a891f3efca32da79bccc94e6e69fd3e0,16.96
871602fdb0b91bf6bd79db21dbe419fe,16.96
7622da48f027d5659a0d7b0a43597354,16.97
4066e404b7be2a4a7331bc62da6fdbeb,16.98
ef6cae0913beb2c708d2305fa7c2764d,17.01
f19d214a923377a6b52d8451d06f946e,17.1
566c5bff1142c9d6003a83fd2e8ad1e5,17.17
a822bdce05aae4a72e40171aed06096d,17.22
6fd9d5b35f04ff5c30e58111b9ecbff4,17.24
8192ab7fdf1ebdc4ed10c42d0e211ba6,17.28
2807d0e504d6d4894d41672727bc139f,17.28
05147da86ae779803eaa2a5480010af9,17.29
d52ec59371d4477349b3a26e9607dc2c,17.29
b979990724c0c6accce90ed2a7bb04e0,17.29
27a0c2a00aa85ff8202e8bd9c7dbd829,17.29
a9cd231f6c06e66f3a4f7cbafb0aa5ea,17.29
dd25c0d770dfe6c63eeb2949b311267d,17.29
da7edb9956cbe0ef5c50126e1bb784b9,17.29
7ea46f2568975eb7b121e1b8093869fa,17.29
92d277181976dd1ae82d2d739755ec17,17.29
aca0056ddf17f45b8d03364ba389f4fb,17.29
41fe5122a99e994da33095efeb38f8a6,17.29
31ac604de6bd9460ebfc6af9e5401ee2,17.29
970f76b6787c1344e5cb37a50cfbf9ab,17.34
5f93c15063313abf1a114e682d6b6d71,17.35
3d078f07196f735d7513cb6df317e1bd,17.38
e44411a5a41caaf23d52f1600d31d888,17.38
481474f010c7ba31ed88a2af403c0926,17.38
e4f554199fc4df9e7b805b6a452de525,17.38
8718a4ef6a9e45012bb3e595f0b5286c,17.38
5d681b5588723aa46f699b097a563a60,17.38
e3c07c6d221a59d8d8ef6e9b3e0e3241,17.38
587065077b677088697c8e99e2c8e273,17.380000000000003
d20cb870c4dcb39bb4703c900f4e6dfa,17.39
76606b013751ab0fc648e671d8bbf16c,17.39
186f1e57fee9e20849f58439056655a8,17.39
22e99a329dbbe2d33ea6b6a46aa7e011,17.39
0b52695e8c759b22075c6937089c4158,17.39
b6fe77dcc878c94cdb102e6de718a8b2,17.4
3f7fd60d67674509240c45196f94cf0f,17.59
0b912c351945bbd827aa7a0d181e5be9,17.61
09f58c00f941827ab206de7796785e44,17.62
ac403e440819af1853b7fcd7f04de6c4,17.64
1be481b1e0ffb9b02da8c7b80b75e5dc,17.68
9ef31a923c43ec898b3e23b270a98c1e,17.68
dbf950454e4e2ce02692d5a05aa7a304,17.68
d2abd29e33eb16f9db328c6fc2b474f8,17.68
197979ae89666596c6a65ba20fb220ce,17.68
9c83e5ae8ff2b5cad999c3dc6129a888,17.68
434ee413138c6ead70939d4a56e0a29b,17.68
633d11c167d250fec5c37f8568ac6e80,17.68
5919d6d984a8708f94ec241fe4805df0,17.69
b30fb34686fab6a41f51d78d944b6f41,17.73
92c15142e314731cebdb5b1cd25962ac,17.77
94c6db2dce626f40e64942d830d8f086,17.77
ff280fe8985905ec69a41d6510cdcbe4,17.77
9c3ac80bb91312f5c23ffc1097c4ba7d,17.77
6b11ad95451aed510a1ff12346de4a14,17.77
6e0e5e93c12213702b1bdac5a742b828,17.77
789541101a0e986e13ec3f43c425dcd5,17.77
40a59440b8edfb3c3b493a7df101a0ac,17.77
afe8d7e9dde448bad109d536c3dba7c7,17.77
3810134c7dbbc676c25f2b9d4e7886fa,17.78
e77eb7578799cc588feca0f6cf56a49e,17.78
a490a5d59a9bf4ef3334bfd7cf1dbdfc,17.78
5dd757355fed8ec589b18d6d5c47e6a2,17.78
8458aabbdd88fb4ce4d936dc46fb1024,17.78
b2ad7cad7381ae63e968c60fa8f7f7a2,17.78
f8bd3f2000c28c5342fedeb5e50f2e75,17.78
eb97cb9c0ed7c74852c09b053bf513c0,17.78
7912f07c4d90e539b2b8f9572eea81df,17.78
8216863fd456be73595ea9fa23901d1a,17.78
ab266d84798cb51b4eefa694592c84de,17.78
f5c4e614e3b4378699e9bb00061816a5,17.78
8d6eadbda0197bd0dda13db3e179117e,17.85
e75a94d6e8bdba1aa2a9946c3837a636,17.85
8c53283eca3bc0e603a48f2b8725e96f,17.86
7b9a13b4622d657fd5c9623a26099255,17.87
38006c12e16c03c74e2eb3113e238e5f,17.87
c5a136c7cf492a759889d92627006f25,17.87
2f27666cd55189220c3d790d263cf425,17.87
246b14cc444e8a7df0afd80495dfa052,17.97
f707ff2a9514dce20b267136b60af042,17.97
c4e3b2e6f29f2e5ba28bd079aee75750,18.04
1e67200d1a2ae06bc9830fa7b62d8b85,18.06
82f2c3e9aac31446ce4f3edd3a876f8e,18.17
81a4a5d32cb95aad3ce81680b8634b11,18.17
f97ae37bab6ff0db65aaecb82274d310,18.17
bae0685618c3c445fd4b477c9e265727,18.19
d10d073e94c144befb776edab73b84b8,18.19
518d9420a2d8ea00762432288eb5a759,18.19
fe9ff842f65047f5a82c48905a18cc98,18.22
f9ccaff7267fd0cf076e795b1fae8b69,18.23
48b8106306f7a0a72b4e74eed5635ffc,18.25
276c36d0f0218b24c09343edf53cb98f,18.25
0bf50993f89a58468cac45f3ef587c96,18.28
d768ce9a72b741097aab143d6baf890a,18.29
773b2db33c7a199314137bed5c5a25a7,18.29
90a2a9d4bf425c5a385fa319833fe1bf,18.29
a852cc31ae30e70e308d7e21bcc47990,18.29
e17e4f88e31525f7deef66779844ddce,18.3
b51274af163979e4ac06da7fe2826e33,18.36
ca786c07fdbcd2a6beb42eab64c23a3e,18.36
19bbda1f882b3aeddba973e935519905,18.37
2e935fa1d39497aa0ec3f1107fbfb5b8,18.37
a3ef7e4271c9088cf2d3de8305ef2355,18.37
e58fb7bfd033514475ab0883ded704f4,18.37
b34fa044fec24bf9206a7b2b022dd92c,18.37
f6b1ad0a4ea2f3e475942e5c854c091b,18.37
ceb533871105f7cda81fafc19e1ee38e,18.37
36e97c52eeec93d43615f58da623c33c,18.38
e361c4944dfff94c4945477329b87616,18.38
05d5a67b06f86425711075939a164657,18.38
8d644a85179a2e3720976b5ce7d8818b,18.39
34984c4e45c628649f0e6c60a8f626f9,18.43
4d0b787622daa9bd782364f14583ce5a,18.45
ee0829e4d1cc7547c044b8643c14da38,18.52
00482f2670787292280e0a8153d82467,18.56
1c5be2940a0e9dae8e4ec24c9c630d21,18.59
64099350b7cbd1d6a7ac7786b990cb8b,18.61
e61eef70c6a825396525e3f3d9a82ec9,18.61
1b694ef5b28d3e949a4f0ffeb2c9fcd6,18.62
db7576b1fe440f4c0a808855aacf0948,18.62
6acecf438369055d9243e121045cca74,18.62
2f9d791088532b218b41f892cc16073b,18.62
8a784d47854e4cbc5562362393d504db,18.62
2bdb4d9144e83d80bd260aedc3932c2b,18.62
205d7052a6505124d200f6fea6b423bc,18.62
17fed53ba6dfef9b594ee2268642e2aa,18.62
f92641ff0446a0e1c57195ebfe76e16a,18.62
c4b41c36dd589e901f6879f25a74ec1d,18.62
747996a66f5aa711deb8ae58f5ae46a0,18.62
f175d67589e059cbbda956f10f0702e6,18.62
8c0cf4e06747b0264127ced0718f8fe2,18.67
4fe26df981b8f298e0e6bf81c1d5ead0,18.67
9f08489576931e7c0cdf197de8864727,18.68
55513026666c6f82c0826942e4e17a76,18.69
390056468c27192af8354d708051054e,18.7
a00f891df81b2ee87c6c5eb73c81c571,18.71
3aee056d5b3555ca96a8090761a712b6,18.74
7b368eab51e8752cd22b7a851e8be248,18.75
9706ebea892b263fa7c4c09c658ff5fb,18.76
a9d27991266888a1296ce1d63f767380,18.76
4b81496f1e0fd587a7394ba1e1b8aebb,18.76
48fe5083b6d757cea683f2f5f35e6703,18.77
23656d2d2cc437bb9aa69984ee84d980,18.77
a16737dba8d598dafad8bf6542bef687,18.78
d338e94a703f4d7af1612be068a85bb6,18.78
f6c7eba2dda849d3fe744fd74907296c,18.78
86788916a1e9d8582d4ebd46320c7fb5,18.83
99444a1ae54c5cdeb0dc5e97b57aa6e5,18.84
f71900fc3435a929b2d4ecc3860bfc56,18.84
2909debcb57debbbdfe7034eaf7b28bc,18.85
f3b0e97ac641a7d5658fb2b26fff0ec7,18.87
bded443ac67a4c815ca74ea219ad30e7,18.87
abf6c7f874686f41f606c83a8e8d2a9f,18.87
9d6a4798ca60c057f632bed582e5b0c5,18.87
c5effd8bae9508c0e96b2e32b5dc66d8,18.87
d170469f4f06bfcbc0b1c5f726d55920,18.87
1a33d98b92df9498c2574ac50784c3ba,18.87
e7ebcedbeffde5b87c32cd5fc5c4542a,18.87
08ff2ba0393c3492409f044754015f74,18.87
2fa0de151b7f1f86d97df7c2a0e11626,18.89
726f3a5a67d986cbbf10bbc4f72cd4fe,18.89
0094bd07f49fed90209ffa62d1ef26d6,18.92
1e14de13248e098b9bc206b9387602eb,18.94
bdce854b86e3fe8851225cb4d17f0776,18.94
cfead345fd39589372b7ac0c255c0712,18.99
9653aa56f1bb2b338e77d1ea26a885f6,19.0
d7c320185a2f9b32f5e2370ff3f8bd64,19.0
96ba3ccac6dfb6a6610178fd893a3f3f,19.06
bcc74496281fa806f6939a8d8f80f232,19.06
8840fe9b713ea18e25ae020becf99e52,19.06
4ec40a7013b2b2e20429009214c283b4,19.07
bed5dfd1b6d819c52dbcf83071564974,19.07
3ee6513ae7ea23bdfab5b9ab60bffcb5,19.08
6e864b3f0ec71031117ad4cf46b7f2a1,19.08
9a9d4d2b13aef65ec14f49dcf366f12f,19.16
777e1991a17b077dc363745bbaf05e2f,19.21
aaefff6521e66b3e5c88bb2c93b9bc72,19.21
236992e91012a3c75936dd524d4cb688,19.21
c2fdaa1b60c55ac8d318c4adb4b26373,19.26
0ef649628b81b1b6562026090e37b98b,19.26
e14ff08a4c4bd0fb4ac0edeb17f47d5c,19.26
0d28f995a2a25ad8106b1fe23e23297b,19.26
b77e821b63e7996ef7d5938586acd7e9,19.29
de3d4c045bbe60df44e296c60a50bae2,19.29
f43e673034eb90d4d548dcbc3f64b6db,19.29
a4c100660bd4f8af58cf90ef7641d5e6,19.29
cf0fcb02e2f9b6dcfd6aac8d664b663a,19.29
2a152286cc2026c2332455f5b2ba2980,19.29
aa04ee4542e835a3e6f4da876dc654c6,19.33
89b9dca459730f82d38425daf378b9e0,19.33
a17ad45b2b8e8e73cdcc323bd9b90b49,19.33
9e536c5c989c3bc5667dde34c3490e0f,19.33
c6633f15bb100c51b118728e245cf98e,19.33
7064a07883ee3b4bb82d7252c3519546,19.33
a56289834f2dafadf7c571cc16d3249b,19.33
ea5a4621227b0158f41da12e948e6267,19.33
8f61fa1d4656d0e770c197ef9f28c60d,19.33
13ab17b37091a5b804cd161a52292c05,19.33
5c31daa6b8fe52296b49b6776c8d2749,19.33
72d92e444e5ae71da33e1ca59fb9f8a8,19.33
3418c754c6d0c412d57cca00b6ccfbe2,19.349999999999998
0ebe7b603e2e4b83d9adf9f169585f0d,19.35
c6df71a18bb2d9e7d88ee3e4d7080982,19.36
b892363712f6b1e323ab40749a9531bb,19.36
a43233e3aab4afcc9b0160f77dfadd82,19.36
ab3bc480a02b5a058759d5855428c22f,19.36
eb909499d5b377c57b0af7ce0b005bb4,19.39
99500821b9a347353e010d41c2204481,19.39
8b1f6a9fcd45ffc05a994c5a4b0a8a9d,19.39
2a400780d5bb01c0093169085cd3edbd,19.39
292763c479eed9e980ac01583f89db93,19.39
e52fad87a8264c18cf50fd3cfd6dc3fb,19.39
a7d69ce9d8cad8e7d9b48cbdfe236bff,19.39
6cbe4707ae0b201a8d5a8b16dea28800,19.39
ddb7a8a2786d0021954b09fd87426bec,19.39
51b808ed0e75c3a1106b08d3afe4f655,19.39
a5faf579cc2b53168cc080836b834078,19.39
6dcb51857ca646a4809ea67184d43e46,19.39
c1f89369bd3cbb73632fdaa0ccaea081,19.39
328d5a04b6412a52e3fb8f5da4997e38,19.39
1724ccd8176515fc4b2676226b895ea1,19.42
2095de529ec22771a4996c8ef81f6ba7,19.42
6d0da5add693d625079fa8fdf40967d6,19.48
3ed65bbc84532763118bd94e304355a7,19.48
a708e05eb2ffa51665826471263f190e,19.54
fd193ed03647595d959a3e351af74eea,19.55
94896a982ee16e53abdc889d32f289ba,19.59
3ce4038922670fead496aeae61a8a393,19.62
34bf4feda1e203af64692d97c6950c39,19.62
a768049a2510d97366b9493ac06571a3,19.62
cce1b8a1c5f8b1d224e19628299c8f54,19.62
ce86fa5a5108884726a2244bcae51ae6,19.62
43d29c6fc78c31c80080d85e5260a9fb,19.62
ca5a215980675471f0cf8199c041909a,19.62
788c740eb8e85e60ba673175e96f3a76,19.62
7004296aa0256632eaddc171edaf727f,19.62
b2d002459b0fe0b25867248375558792,19.62
9b91ddcbd6cbceb83d4fd2462ca1f95e,19.62
b95a0a8bd30aece4e94e81f0591249d8,19.62
ec7a019261fce44180373d45b442d78f,19.62
bd50a7fe9fd97ea4b7663031a319e150,19.62
5965b589a33443dd1f820eb7df39762a,19.62
d82cef48824870df9946d57e827ed727,19.62
932e09a4eba5fe1c7b8333f5b0d83d99,19.64
dd5371622a32b1a8fc1726facf274115,19.64
a97ed6ffd3a1daacc526d95fe844c8a5,19.64
b85cdbd154ac1e60a0e2228705294c54,19.64
3ca18df2135c0a2602ea7d0e9bf8cb03,19.64
2f81679117775afb1a3ed7a78186eba8,19.64
023dced8c25f743c5fdcf14edabac7a8,19.64
d648e16f2e2cac38e91f384853b90e39,19.64
c2ef874559083f9b66c092fe59f382b2,19.64
93a864c37dae71568ea5f14dc1dc5aa5,19.64
4afb1fa9cc394c9f295d203fc7b9bf19,19.64
f62782261085fc03b796056bf3eb005b,19.64
de45539c23bf4e084f623d8d339c00ea,19.64
d32642f6d232b67e805b482eb0beae4f,19.64
742bb86f369fadd10d68946fd903aaed,19.67
0af1482ae8afdfdcd36bcdd5848545cd,19.67
e4313fe2f9d83782c9426892dc497ea4,19.67
c7331c9cf37d4a3f6b0fbf4bf4c543a8,19.68
ac98c1e7867abeaf4f7f82343124ad8b,19.68
cd0e3aa0b83f4e50e2bdaaaf840a54ba,19.69
3a44d06429bf2c4072a00c216aee4d04,19.69
62260701eb6b51252ed47c4967b1a48d,19.71
75a75d6f39a5e6639e107bdf8760ac50,19.71
4d87e2e794792a3e2fcd7f7a5b4500b1,19.71
4587cee7619ccea5e9958dd64fe2db8e,19.74
a0e963520ec328f1d0dfa09fc1deb60e,19.75
36af952fa00b09aef1c4c6020442a819,19.75
ef492dce2e07e7ca0f54bb9fb1aabda2,19.77
3112aed98b4143a8b6eff67cb5c4dcaa,19.77
1335e6bf7ad8b92c81ed42b620054feb,19.77
169bbd065798362db04a47a4f8abf551,19.77
b4280f952d27844984353301a4e5188f,19.77
5682b99fadba58766777a183ba03143d,19.77
b436b8e97cf3055b5cddcb972266ac06,19.77
ba67f9aa9f6aaa7645b40abdf9f980c5,19.77
2db84a082bda455eb1da10727e7ca621,19.78
0cd8c62de8c2338e4af0afe71e56ee64,19.78
b3649df4cb5bcfe7327c331b443f2e59,19.78
bf6d16740d1cb07a4f223b7b367538b2,19.78
7ad12b91a27a5b94bdd5a1f444d29783,19.78
a3f9bebb285f1758e8c3115c754d76d4,19.78
3cb36784c17acb3eca55ded497da243d,19.78
90696d1e7b8e43d93e6585765c6087db,19.78
01015fb6493ea5b9ba105c80b5452da1,19.85
40235388677ff26c877371597c5fd116,19.86
5f394a518be2ad94a231713d3a84ab39,19.86
928c14eb3a12d1f6f3bcf8e92c5da97d,19.86
f65681ae52bf95372fcd66c697752f3d,19.86
e23252bcb975a2302c451aedc2e24ab9,19.86
24a63c44fb9267e93a44476169d8aafd,19.88
867b894c187b59ff2425447c7c13c898,19.88
414643c3ed26cd6d93ac777a102a3ac0,19.88
be65bdeffac02d6d8d3b667875e6da05,19.89
aa5ec03eb12e2017cc575a2fcd0ceba3,19.89
68c7b161c0d53a4f67058ca18e0ae6c0,19.89
69fe44146033a055ffc2ac0b670c4b11,19.89
6087c740ddca7b0c465bda072107a1a9,19.89
71c2f084ed7e2c16263645a8e9d81a7c,19.92
d5059794ce5ef544e6c29ad80d4785d4,19.95
5627e8c82351e621a4f63476e69f3103,20.0
2e3c6e30c69763a7dfe40f11a19ed3da,20.0
e3a6058779988efb31c8de43676a8783,20.0
89b343512f0ecef64745c4e3bf856efc,20.03
4535637569cc3bf476edc02f8f9f1f8a,20.03
63455a963c823380655caf4dc3ba5397,20.03
1d1b9a0b61dc765c259e60051ea75421,20.03
39c1a4a89678bf3fbbcaa3719ba937dc,20.03
da9234ffa7ba40ffe7d4c1e9f48b8d39,20.03
7210d7fc318b9dc764bf75da0bd6c74c,20.03
ea7e79e50c8bb2c0b2d153ed7a164dcd,20.03
faf9e0472c5a8f99fbb6cc573aa3cb66,20.03
445d0c0872352cc8c31b797c707f4c47,20.03
9d48a2dfef2e0cb6155f816b9bf8489c,20.04
bda3c40c66117ac3211d4934f4a43ec6,20.06
973daf958def9b35a204cab8092279bb,20.06
c5d39e9011169ac0ed6676a42a757726,20.06
bb102364b6a29f9f8683f21e5825595a,20.08
2365573dec3c55b420a248893b61d168,20.08
2122719f6fc72fba16b0b3001d539a7e,20.09
93be3c680089cedbd7306a23dba47168,20.09
ce890faac8e2e4bece041845501ac3a6,20.1
6460e331ee8f69c01f1423cca48d9991,20.11
3cbf16b8242e78d602909f15aaac29eb,20.13
20726d9c26a08e996331e14b78f0d032,20.16
0b461bff8323f6fec51ec6254a81d562,20.19
6ef587afa4703fd874edb7ade8efc7b0,20.23
99ea7632d208206d6bdb4a77aa69f4fd,20.26
34d03ba192ebfee7bb55fc8ebd151245,20.27
c14d2e12b876b00738f6c4ae6329e1dc,20.27
e752e06086626026b152f99c6f51fb65,20.27
c05f8f8d85ec06af1b5de0baa7050f4e,20.27
cdeefca5ad0ec35c4d7c5b48ab52e85c,20.27
4bb0dade496fdb8b82cd2fe250996451,20.27
698c205b3d4d82b6ddf90c51b96119f2,20.28
4ac6c70cf4994485a30d7a2962436b7d,20.28
27ab6a5caefe5efccdf548c79bf54a25,20.28
93430185e43190a6a3f456ac4cd38c21,20.28
c30c327fa4864049bf96aec00f7a05ca,20.28
09df42b3e78625578555d3d48cd57be5,20.28
47b7b28d79efaecc316b38f60a7a6b77,20.28
53a9376a425911091015328b99a61207,20.28
4506b1cbdeeb686eb19dd753a7a645ee,20.29
fd7d4eb658279656ec6fa1ff66620925,20.29
471a6da1b73e8e40114d97f64ad384b7,20.29
1c11b1c44ff1f6059f4fdf48bacf3e82,20.29
1f80f090b1ce8bf6ca20871df5391523,20.29
2bdda5cf39975296883f9b09394d0dd2,20.29
cf3d593f97ce4a58adbd6b488579fa36,20.29
64f2b30c7d2cad0b1b608642a0a84e25,20.29
84f9f9d8251eed3b45a627d105aabe44,20.29
ec55c591dee6e33a91fedbe64d75b475,20.29
6500414804835661998007480dff5709,20.29
3c69e47086d4cbe99a417c2d45a7aca5,20.29
a0aef57f230423695817deb4c1b4fe7b,20.29
355730bf737146add585953ad0759407,20.29
07a26b88cc90e93f5c9401de11a60793,20.29
aeec431748740b82048a6041aaa69c5d,20.29
0bbd832750aad342a252f529cb93d020,20.29
73b6421eab18b6b987243919b98675f8,20.29
a9ca52be3b3e9d4dc6b7d66e2712b35f,20.29
ee23103ab94d84788e8fb686103c0954,20.3
af09d050740a057296c4ef35838ef579,20.3
261d62f3e26bd7761b0421b16e91653a,20.3
c576c7d1b3c8437dfb227e02746d74e9,20.31
ccf27ea35dc842ef81bc07ec33164b56,20.31
dd3d7dfdc81448f6cc4d3e8eb60cfb75,20.31
0355ae43910316435f24cb54605a820d,20.34
10f69c462a2c700cf1b141b9874af717,20.38
d0a2ee9c1866926b3d773366fd916e37,20.38
0645b256ee8f4939ae426819da55488c,20.38
c51ae569d8e986c7ebb73803ead54947,20.38
03dffd456132253d009d20fc4a228c9b,20.38
f2fc3e958c7943badc989a1f5db932b4,20.38
539089aba239767ab6256f0eb9a48c75,20.38
3c630824cefd356b7289838656c9cdbc,20.38
9cd6015fc7c3321b8cfc4459af284790,20.38
e95607028a36a5f9d9fa2702b4bc1f81,20.38
3f84b0049b0be014bde59429ca8267fc,20.38
12fb8b575f3f6d58ccbafba1294177e5,20.38
f71db65486473af693cb9575b5b77acb,20.38
b73c36e570877e647fc56872cfbb3fa6,20.38
16973899e06db09cccd13b671d2d765d,20.39
97bf8b75ec5d43d2959e1bcc0c9b1fce,20.39
46a09de362c7550f138187deacc9f840,20.42
7f5dfed48e701a5377de885c64a99aff,20.52
b9555bd71c90a01a953792e5f2af95c5,20.52
02645c905eb7d1591a679f9bc3b669fd,20.55
47e8ba7c05a52927e500dfc927b74031,20.55
cf46aedfff0210c6a74eb6252fe3a631,20.55
7deb5565bced95f67ceac6f5dc57d4f4,20.55
24bedfaf52a732f5885a762eedc20f08,20.55
90f94ceb94e0651a95abaccfaf7d8fc5,20.59
f64d7b26f80457f4d5de8ab2c5e6ecf5,20.6
19f925cecd63e4728d771fc9ee389f3d,20.6
